VNUM	LOCALE_NAME
50126	Esrarengiz Sandýk
50127	Mistik Zümrüt Sandýðý
50128	Mistik Gökyakut Sandýðý
50129	Mistik Ametist Sandýðý
50130	Yarýþma Sandýðý
50131	Mistik Sitrin Sandýðý
50133	Mistik Zümrüt Sandýðý
50134	Mistik Gökyakut Sandýðý
50135	Mistik Ametist Sandýðý
50136	Mistik Topaz Sandýðý
50137	Mistik Sitrin Sandýðý
50150	Yakut Anahtar
50151	Zümrüt Anahtar
50152	Gökyakut Anahtar
50153	Ametist Anahtar
50154	Topaz Anahtar
50155	Sitrin Anahtar
50156	Elmas Anahtar
50160	Paskalya Yumurtasý
50161	Paskalya Yumurtasý
50162	Paskalya Yumurtasý
50163	Paskalya Yumurtasý
50164	Paskalya Yumurtasý
50165	Paskalya Yumurtasý
50166	Paskalya Yumurtasý
50167	Paskalya Yumurtasý
50168	Paskalya Yumurtasý
50169	Paskalya Yumurtasý
50170	Paskalya Yumurtasý
50171	Paskalya Yumurtasý
50172	Paskalya Yumurtasý
50173	Paskalya Yumurtasý
50174	Paskalya Yumurtasý
50175	Paskalya Yumurtasý
50176	Paskalya Yumurtasý
50177	Paskalya Yumurtasý
50178	Paskalya Yumurtasý
50179	Paskalya Yumurtasý
50180	Boþ Sepet
50181	Paskalya Yumurtalý Sepet
50182	Bereket Sandýðý
50183	Tatlýlar
50184	NoNAme
50185	NoNAme
50186	Azrail'in Sandýðý
50187	Çýrak Sandýðý I
50188	Çýrak Sandýðý I I
50189	Çýrak Sandýðý III
50190	Uzman Sandýðý I
50191	Uzman Sandýðý II
50192	Uzman Sandýðý III
50193	Usta Sandýðý I
50194	Usta Sandýðý II
50195	Usta Sandýðý III
50196	Büyük Üstat Sandýðý
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Paket
50201	Buket
50202	Buket
50212	Çýrak Sandýðý I
50213	Çýrak Sandýðý I
50215	Cadýlar Bayramý Sandýðý
50216	Punç
50218	Galibin Küçük Sandýðý
50219	Galibin Orta Sandýðý
50220	Galibin Büyük Sandýðý
50221	Galibin Anahtarý
50249	Zafer Sandýðý
50252	Cor Draconis
50253	NoNAme
50254	Karanlýðýn Sandýðý
50255	Cor Draconis, Ýþlenmemiþ
50260	Cor Draconis, Ýþlenmemiþ
50261	Cor Daemonis (ham)
50262	Ayýrma parþömeni+
50263	Baðlama Parþömeni
50264	Ayýrma Parþömeni
50265	Altýn Futbol Topu
50266	Jotun Thrym Sandýðý
50267	Altýn Okey Þenlik Kutusu
50268	Gümüþ Okey Þenlik Kutusu
50269	Bronz Okey Þenlik Kutusu
50270	Kraliçe Meley'in Sandýðý
50271	Ejderha Bekçisi Sandýðý
50272	Altýn Patron Avcýsý San.
50273	Gümüþ Patron AvcýsýSand.
50274	Bronz Patron AvcýsýSand.
50275	Altýn Okey Sandýðý
50276	Gümüþ Okey Sandýðý
50277	Bronz Okey Sandýðý
50278	Dondurma külahý
50279	Buz Topu+
50280	Kristal kase
50281	Dondurma pastasý
50282	Termos çanta
50283	Canavar kartý
50284	Canavar kart (ticr. var)
50285	Demirden Savaþ Blg. San.
50286	Altýndan Savaþ Blg. San.
50287	Alan Sandýðý 1
50288	Alan Sandýðý 2
50289	Reenkarnasyon
50290	Ahþaptan Savaþ Blg. San.
50294	Kraliçe Meley'in sandýðý
50296	Misilleme Kutusu
50297	Güçlendirme Kutusu
50298	Misilleme Çekmecesi
50299	Güçlendirme Çekmecesi
50300	Beceri Kitabý
50301	Sun zi Savaþ Sanatý
50302	Wu zi Savaþ Sanatý
50303	WeiLiao Zi Savaþ Sanatý
50304	Kombo Ustalýðý
50305	Combo Ustasýnýn Kaydý
50306	Kombo Sanatý
50307	Görev Kitabý(Kolay)
50308	Görev Kitabý(Normal)
50309	Görev Kitabý(Zor)
50310	Görev Kitabý(Uzman)
50311	Shinsoo-Lisan Kitabý
50312	Chunjo-Lisan Kitabý
50313	Jinno-Lisan Kitabý
50314	Dönüþüm Kitabý
50315	Ýleri Dönüþüm Kitabý
50316	Master Dönüþüm Kitabý
50317	Görev Kitabý(Test)
50318	Görev Kitabý(Kolay)
50319	Görev Kitabý(Normal)
50320	Görev Kitabý(Zor)
50321	Görev Kitabý(Uzman)
50322	Dönüþüm Aracý
50323	Kitap Sandýðý Misilleme
50324	Kitap Sandýð Güçlendirme
50325	Tamlýðýn kitabý
50330	Görev Kitabý (Prens 1)
50331	Görev Kitabý (Prens 2)
50332	Görev Kitabý (Prens 3)
50333	Görev kitabý (Dongan O.)
50334	Görev kitabý (Namgan Y.)
50335	Görev kitabý (Yilad G.)
50336	Görev kitabý (K. R. Uç.)
50337	Görev kitabý (Ruh Sýrtý)
50338	Çýraðýn karizmasý
50339	Ustanýn karizmasý
50340	Profesyonelin karizmasý
50341	Çýraðýn ilhamý
50342	Ustanýn ilhamý
50343	Profesyonelin ilhamý
50401	Üç Yönlü Kesme Klavuzu
50402	Kýlýç Çevirme Klavuzu
50403	Öfke Klavuzu
50404	Hava Kýlýcý Klavuzu
50405	Hamle Klavuzu
50406	Yaþama Ýsteði Kitabý
50416	Ruh Vuruþu Klavuzu
50417	Þiddetli Vuruþ Klavuzu
50418	Güçlü Vuruþ Klavuzu
50419	Güçlü Beden Klavuzu
50420	Kýlýç Darbesi Klavuzu
50421	Kýlýç Çemberi Kitabý
50431	Suikast Klavuzu
50432	Hýzlý Saldýrý Klavuzu
50433	Býçak Çevirme Klavuzu
50434	Kamuflaj Klavuzu
50435	Zehirli Bulut Klavuzu
50436	Sinsi Zehir Kitabý
50446	Tekrarlanan Atýþ Klavuzu
50447	Ok Yaðmuru Klavuzu
50448	Ateþli Ok Klavuzu
50449	Hafif Adým Klavuzu
50450	Zehirli Ok Klavuzu
50451	Kývýlcým Vuruþu Kitabý
50461	Parmak Darbesi Klavuzu
50462	Ejderha Dönüþü Klavuzu
50463	Büyülü Keskinlik Klavuzu
50464	Dehþet Klavuzu
50465	Büyülü Zýrh Klavuzu
50466	Büyü Çözme Klavuzu
50476	Karanlýk Vuruþ Klavuzu
50477	Ateþ Vuruþ Klavuzu
50478	Ateþ Hayaleti Klavuzu
50479	Karanlýk Koruma Klavuzu
50480	Hayalet Vuruþ Klavuzu
50481	Karanlýk Küre Klavuzu
50491	Uçan Týlsým Klavuzu
50492	Ejderha darbesi kitabý
50493	Ejder Kükremesi Klavuzu
50494	Kutsama Klavuzu
50495	Yansýtma Klavuzu
50496	Ejderha Yardýmý Kitabý
50506	Þimþek Atmak Klavuzu
50507	Þimþek Çaðýrma Klavuzu
50508	Þimþek Pençesi Klavuzu
50509	Ýyileþtirme Klavuzu
50510	Hýz Klavuzu
50511	Yüksek Saldýrý Klavuzu
50512	Gökkuþaðý Taþý
50513	Ruh Taþý
50514	Ders Kitabý Güçlendirme
50515	Ders Kitabý Misilleme
50516	Kýlýç Çevirme Misilleme
50517	Suikast Misillemesi
50518	Parmak Darbesi Misilleme
50519	Ejderha darbesi misille.
50520	Ruh Vuruþu Misillemesi
50521	Ateþli Ok Misillemesi
50522	Karanlýk Vuruþ Misilleme
50523	Þimþek Çaðýrma Misilleme
50524	Kurt Nefesi Misillemesi
50525	Ruh Taþý+
50527	Yetenek iksiri
50528	Yohara hazine sandýðý
50529	9. yolun kitap sandýðý
50530	Parçalama Kitabý
50531	Kurt Nefesi Kitabý
50532	Kurt Atlayýþý Kitabý
50533	Kurt Pençesi Kitabý
50534	Kýrmýzý Kurt Ruhu Kitabý
50535	Çivit Kurt Ruhu Kitabý
50560	Kýlýç Çevirme Güçlendir.
50561	Suikast Güçlendirmesi
50562	Parmak Darbesi Güçlendir
50563	Ejderha darbe güçlendir.
50564	Ruh Vuruþu Güçlendirmesi
50565	Ateþli Ok Güçlendirmesi
50566	Karanlýk Vuruþ Güçlendir
50567	Þimþek Çaðýrma Güçlendir
50568	Kurt Nefesi Güçlendirme
50569	Deprem (9. beceri)
50570	Iþýk yýldýzý (9. beceri)
50571	Saldýrý ateþi (9. Skill)
50572	Ateþ darbesi (9. beceri)
50573	Ölüm dalgasý (9. beceri)
50574	Meteor (9. beceri)
50575	Eter kalkaný (9. beceri)
50576	Pençe ataðý (9. beceri)
50600	Madencilik Rehberi
50601	Elmas Taþý
50602	Kehribar Taþý
50603	Fosil Aðaç Gövdesi
50604	Bakýr Cevheri
50605	Gümüþ Cevheri
50606	Altýn Cevheri
50607	Yeþim Taþý Cevheri
50608	Abanoz Cevheri
50609	Ýnci Tanesi
50610	Beyaz Altýn Cevheri
50611	Kristal Cevheri
50612	Ametist Cevheri
50613	Cennetin Gözyaþý Cevheri
50614	Ruh Kristali Madeni
50615	Yakut Madeni
50616	Grena Madeni
50617	Zümrüt Madeni
50618	Safir Madeni
50619	Turmalin Madeni
50621	Elmas
50622	Kehribar
50623	Fosil Aðaç Gövdesi
50624	Bakýr
50625	Gümüþ
50626	Altýn
50627	YeþimTaþý
50628	Abanoz
50629	Ýnci
50630	Beyaz Altýn
50631	Kristal
50632	Ametist
50633	Cennetin Gözyaþý
50634	Ruh Kristali
50635	Yakut
50636	Grena
50637	Zümrüt
50638	Safir
50639	Turmalin
50640	Sis jediti cevh. (Görev)
50641	Güneþ jediti cevheri
50642	Gece jediti cevheri
50643	Duman jediti cevheri
50644	Sis jediti cevheri
50661	Güneþ jediti
50662	Gece jediti
50663	Duman jediti
50664	Sis jediti
50701	Þeftali Çiçeði
50702	Çançiçeði
50703	Kaki Çiçeði
50704	Gango Kökü
50705	Leylak
50706	Tue Mantarý
50707	Alp Gülü
50708	Dut
50709	Hindiba
50710	Devedikeni
50711	Hurma
50712	Sam-Zi Bitkisi
50721	Þeftali Çiçeði
50722	Çançiçeði
50723	Kaki Çiçeði
50724	Gango Kökü
50725	Leylak
50726	Tue Mantarý
50727	Alp Gülü
50728	Dut
50729	Hindiba
50730	Devedikeni
50731	Hurma
50732	Sam-Zi Bitkisi
50733	Alev yapraðý
50734	Ayaz kökü
50735	Þimþek otu
50736	Kuzey Rüzgarý çiçeði
50737	Toprak filizi
50738	Kara diken
50739	Boþ güç özütü
50740	Boþ direnç özütü
50741	Altýn ot
50801	Þeftali Çiçeði Suyu
50802	Çançiçeði Suyu
50803	Kaki Çiçeði Suyu
50804	Gango Kökü Suyu
50813	Sim suyu
50814	Dok suyu
50815	Bo Suyu
50816	Yöng Suyu
50817	Zin Suyu
50818	Sambo Suyu
50819	Mong Suyu
50820	Hwal Suyu
50821	Kýrmýzý Þebnem
50822	Turuncu Þebnem
50823	Sarý Þebnem
50824	Yeþil Þebnem
50825	Mavi Þebnem
50826	Beyaz Þebnem
50830	Alev gücü özütü
50831	Ayaz gücü özütü
50832	Þimþek gücü özütü
50833	Kuzey Rüzgarý güç özütü
50834	Toprak gücü özütü
50835	Karanlýðýn gücü özütü
50836	Ateþe k. direnç özütü
50837	Ayaza k. direnç özütü
50838	Þimþeðe k. d. özütü
50839	Kuzey Rüzgarý t. özütü
50840	Toraða k. d. özütü
50841	Karanlýða k. d. özütü
50842	A. Alev gücü özütü
50843	Altýn ayaz gücü özütü
50844	Altýn þimþek gücü özütü
50845	A. Kuzey Rüzg. G. özütü
50846	A. Toprak gücü özütü
50847	A. Karanlýðýn gücü özütü
50848	A. Ateþe k. direnç özütü
50849	A. Ayaza k. direnç özütü
50850	A. Þimþeðe k. d. özütü
50851	A. Kuzey R. k. d. özütü
50852	A. Topraða k. d. özütü
50853	A. Karanlýða k. d. özütü
50901	Boþ Þiþe
50911	Sudak Balýðý Suþi
50912	Sazan Balýðý Suþi
50913	Som Balýðý Suþi
50914	Yayýn Balýðý Suþi
50920	Altýn Yutnori Paketi
50921	Gümüþ Yutnori Paketi
50922	Bronz Yutnori Paketi
50923	Altýn Yutnori Kutusu
50924	Gümüþ Yutnori Kutusu
50925	Bronz Yutnori Kutusu
50926	Süs Taþý
50927	Ejderha Gücü Sandýðý
50928	Altýn kral ganimeti
50929	Gümüþ kral ganimeti
50930	Bronz kral ganimeti
50931	Kart kutusu (kýrmýzý)
50932	Kart kutusu (mavi)
50933	Kart kutusu (pembe)
50934	Süs taþý kesesi
50935	Gaya dönüþtürücü
50938	Kýrmýzý kahin sandýðý
50939	Mavi kahin sandýðý
50940	Pembe kahin sandýðý
51001	Enerji Parçasý
51002	Enerji Kristali
51501	Cor Draconis (iþlenmemþ)
51502	Cor Draconis (iþlenmemþ)
51503	Cor Draconis (normal)
51504	Cor Draconis (soylu)
51505	Cor Draconis (deðerli)
51506	Cor Draconis (destansý)
51507	Cor Draconis (yontulmuþ)
51508	Cor Draconis (ender)
51509	Cor Draconis (antika)
51510	Cor Draconis (efsanevi)
51511	Cor Diamas
51512	Cor Rubinum
51513	Cor Jadeit
51514	Cor Saphirum
51515	Cor Granatum
51516	Cor Atrum
51517	Cor Diamas (normal)
51518	Cor Rubinum (normal)
51519	Cor Jadeit (normal)
51520	Cor Saphirum (normal)
51521	Cor Granatum (normal)
51522	Cor Atrum (normal)
51523	Cor Diamas (soylu)
51524	Cor Rubinum (soylu)
51525	Cor Jadeit (soylu)
51526	Cor Saphirum (soylu)
51527	Cor Granatum (soylu)
51528	Cor Atrum (deðerli)
51529	Cor Diamas (deðerli)
51530	Cor Rubinum (deðerli)
51531	Cor Jadeit (deðerli)
51532	Cor Saphirum (deðerli)
51533	Cor Granatum (deðerli)
51534	Cor Atrum (deðerli)
51535	Cor Diamas (kusursuz)
51536	Cor Rubinum (kusursuz)
51537	Cor Jadeit (kusursuz)
51538	Cor Saphirum (kusursuz)
51539	Cor Granatum (kusursuz)
51540	Cor Atrum (kusursuz)
51541	Cor Draconis (kor)
51542	Cor Diamas (kor)
51543	Cor Rubinum (kor)
51544	Cor Jadeit (kor)
51545	Cor Saphirum (kor)
51546	Cor Granatum (kor)
51547	Cor Atrum (kor)
51548	Cor Draconis (kusursuz)
51549	Cor Draconis (sonsuz)
51550	Cor Diamas (sonsuz)
51551	Cor Rubinum (sonsuz)
51552	Cor Jadeit (sonsuz)
51553	Cor Saphirum (sonsuz)
51554	Cor Granatum (sonsuz)
51555	Cor Atrum (sonsuz)
51556	Cor Diamas (destansý)
51557	Cor Rubinum (destansý)
51558	Cor Jadeit (destansý)
51559	Cor Saphirum (destansý)
51560	Cor Granatum (destansý)
51561	Cor Atrum (destansý)
51562	Cor Draconis (epik)
51563	Cor Diamas (epik)
51564	Cor Rubinum (epik)
51565	Cor Jadeit (epik)
51566	Cor Saphirum (epik)
51567	Cor Granatum (epik)
51568	Cor Atrum (epik)
51569	Cor Draconis (tanrýsal)
51570	Cor Diamas (tanrýsal)
51571	Cor Rubinum (tanrýsal)
51572	Cor Jadeit (tanrýsal)
51573	Cor Saphirum (tanrýsal)
51574	Cor Granatum (tanrýsal)
51575	Cor Atrum (tanrýsal)
51576	Cor Draconis+ (normal)
51577	Cor Diamas+ (normal)
51578	Cor Rubinum+ (normal)
51579	Cor Jadeit+ (normal)
51580	Cor Saphirum+ (normal)
51581	Cor Granatum+ (normal)
51582	Cor Atrum+ (normal)
51583	Cor Draconis+ (soylu)
51584	Cor Diamas+ (soylu)
51585	Cor Rubinum+ (soylu)
51586	Cor Jadeit+ (soylu)
51587	Cor Saphirum+ (soylu)
51588	Cor Granatum+ (soylu)
51589	Cor Atrum+ (soylu)
51590	Cor Draconis+ (deðerli)
51591	Cor Diamas+ (deðerli)
51592	Cor Rubinum+ (deðerli)
51593	Cor Jadeit+ (deðerli)
51594	Cor Saphirum+ (deðerli)
51595	Cor Granatum+ (deðerli)
51596	Cor Atrum+ (deðerli)
51597	Cor Draconis+ (kusursuz)
51598	Cor Diamas+ (kusursuz)
51599	Cor Rubinum+ (kusursuz)
51600	Cor Jadeit+ (kusursuz)
51601	Cor Saphirum+ (kusursuz)
51602	Cor Granatum+ (kusursuz)
51603	Cor Atrum+ (kusursuz)
51604	Cor Draconis+ (kor)
51605	Cor Diamas+ (kor)
51606	Cor Rubinum+ (kor)
51607	Cor Jadeit+ (kor)
51608	Cor Saphirum+ (kor)
51609	Cor Granatum+ (kor)
51610	Cor Atrum+ (kor)
51611	Cor Draconis+ (sonsuz)
51612	Cor Diamas+ (sonsuz)
51613	Cor Rubinum+ (sonsuz)
51614	Cor Jadeit+ (sonsuz)
51615	Cor Saphirum+ (sonsuz)
51616	Cor Granatum+ (sonsuz)
51617	Cor Atrum+ (sonsuz)
51618	Cor Draconis+ (destansý)
51619	Cor Diamas+ (destansý)
51620	Cor Rubinum+ (destansý)
51621	Cor Jadeit+ (destansý)
51622	Cor Saphirum+ (destansý)
51623	Cor Granatum+ (destansý)
51624	Cor Atrum+ (destansý)
51625	Cor Draconis+ (epik)
51626	Cor Diamas+ (epik)
51627	Cor Rubinum+ (epik)
51628	Cor Jadeit+ (epik)
51629	Cor Saphirum+ (epik)
51630	Cor Granatum+ (epik)
51631	Cor Atrum+ (epik)
51632	Cor Draconis+ (tanrýsal)
51633	Cor Diamas+ (tanrýsal)
51634	Cor Rubinum+ (tanrýsal)
51635	Cor Jadeit+ (tanrýsal)
51636	Cor Saphirum+ (tanrýsal)
51637	Cor Granatum+ (tanrýsal)
51638	Cor Atrum+ (tanrýsal)
51639	Ejderha Kutusu
51640	Ejderha Kutusu+
51641	Ejderha Kutusu+ (renkli)
51642	Ejderha Kutusu (renkli)
51643	Soylu Ejderha Kutusu
51644	Soylu Ejderha Kutusu+
51645	Syl. Ej. Kutusu+(renkli)
51646	Syl. Ejd. Kutusu(renkli)
52001	Genç yaban domuzu
52002	Genç yaban domuzu
52003	Genç yaban domuzu
52004	Genç yaban domuzu
52005	Genç yaban domuzu
52006	Vahþi yaban domuzu
52007	Vahþi yaban domuzu
52008	Vahþi yaban domuzu
52009	Vahþi yaban domuzu
52010	Vahþi yaban domuzu
52011	Cesur yaban domuzu
52012	Cesur yaban domuzu
52013	Cesur yaban domuzu
52014	Cesur yaban domuzu
52015	Cesur yaban domuzu
52016	Genç kurt
52017	Genç kurt
52018	Genç kurt
52019	Genç kurt
52020	Genç kurt
52021	Vahþi kurt
52022	Vahþi kurt
52023	Vahþi kurt
52024	Vahþi kurt
52025	Vahþi kurt
52026	Cesur kurt
52027	Cesur kurt
52028	Cesur kurt
52029	Cesur kurt
52030	Cesur kurt
52031	Genç aslan
52032	Genç aslan
52033	Genç aslan
52034	Genç aslan
52035	Genç aslan
52036	Vahþi aslan
52037	Vahþi aslan
52038	Vahþi aslan
52039	Vahþi aslan
52040	Vahþi aslan
52041	Cesur aslan
52042	Cesur aslan
52043	Cesur aslan
52044	Cesur aslan
52045	Cesur aslan
52046	Genç kaplan
52047	Genç kaplan
52048	Genç kaplan
52049	Genç kaplan
52050	Genç kaplan
52051	Vahþi kaplan
52052	Vahþi kaplan
52053	Vahþi kaplan
52054	Vahþi kaplan
52055	Vahþi kaplan
52056	Cesur kaplan
52057	Cesur kaplan
52058	Cesur kaplan
52059	Cesur kaplan
52060	Cesur kaplan
52061	Genç ren geyiði
52062	Genç ren geyiði
52063	Genç ren geyiði
52064	Genç ren geyiði
52065	Genç ren geyiði
52066	Vahþi ren geyiði
52067	Vahþi ren geyiði
52068	Vahþi ren geyiði
52069	Vahþi ren geyiði
52070	Vahþi ren geyiði
52071	Cesur ren geyiði
52072	Cesur ren geyiði
52073	Cesur ren geyiði
52074	Cesur ren geyiði
52075	Cesur ren geyiði
52076	Genç ren geyiði
52077	Genç ren geyiði
52078	Genç ren geyiði
52079	Genç ren geyiði
52080	Genç ren geyiði
52081	Vahþi ren geyiði
52082	Vahþi ren geyiði
52083	Vahþi ren geyiði
52084	Vahþi ren geyiði
52085	Vahþi ren geyiði
52086	Cesur ren geyiði
52087	Cesur ren geyiði
52088	Cesur ren geyiði
52089	Cesur ren geyiði
52090	Cesur ren geyiði
52091	Genç ejdercik
52092	Genç ejdercik
52093	Genç ejdercik
52094	Genç ejdercik
52095	Genç ejdercik
52096	Vahþi ejdercik
52097	Vahþi ejdercik
52098	Vahþi ejdercik
52099	Vahþi ejdercik
52100	Vahþi ejdercik
52101	Cesur ejderjik
52102	Cesur ejderjik
52103	Cesur ejderjik
52104	Cesur ejderjik
52105	Cesur ejderjik
52106	Genç Moa
52107	Genç Moa
52108	Genç Moa
52109	Genç Moa
52110	Genç Moa
52111	Vahþi Moa
52112	Vahþi Moa
52113	Vahþi Moa
52114	Vahþi Moa
52115	Vahþi Moa
52116	Cesur Moa
52117	Cesur Moa
52118	Cesur Moa
52119	Cesur Moa
52120	Cesur Moa
52202	Turbo sörf tahtasý
52701	Aslan Sertifikasý
52702	Kaplan Sertifikasý
52703	Yaban Domuzu Sertifikasý
52704	Kurt Sertifikasý
52705	RenGeyiði Sertifikasý(e)
52706	RenGeyiði Sertifikasý(k)
52707	Ejdercik Sertifikasý
52708	Moa Sertifikasý
53001	Ateþ Ankasý
53002	Ren geyiði yavrusu
53003	Buz Ankasý
53005	Yavru Azrail
53006	Yavru Azrail (altýn)
53007	Bambi
53008	Knuud
53009	Bao Bao
53010	Leonidas
53011	Khan
53012	Porki
53013	Rufus
53014	Þiþko Cellatcýk
53015	Þiþko Cellatcýk (altýn)
53016	Boney
53017	Yeþim Ankasý
53018	Kar Leonidas
53019	Arktik Khan
53020	Kutup Porki
53021	Ayaz Rufus
53022	Sheldon
53023	Cooper
53024	Panter Yavrusu (7 gün)
53025	Leopar Yavrusu (7 gün)
53026	Pepita
53218	Panter yavrusu
53219	Panter Yavrusu (120 gün)
53220	Leopar Yavrusu
53221	Leopar Yavrusu (120 gün)
53222	Balkabaðý kafasý
53223	Küçük süpürgeci
53224	Kar tanesi
53225	Çancýk
53226	Cupido
53227	Öfkeli kalp
53228	Hilal
53229	Hilal
53230	Beyaz kuzucuk
53231	Mavi koç
53232	Yavru Huashin
53233	Bruce (yaðma)
53234	Wayne (yaðma)
53235	Robin (yaðma)
53236	Valentino+
53237	Valentinia+
53238	Valentino
53239	Valentinia
53240	Ay feneri (mavi)
53241	Ay feneri (turuncu)
53242	Bonsa (yaðma)
53243	Bonsa
53244	Bayan Jiangshi+
53245	Bay Jiangshi+
53246	Genç Jiangshi
53247	Kýrmýzý Elf
53248	Yeþil Elf
53249	Yardýmcý Elf
53250	Donni
53251	Frank
53253	Hui
53254	Buh
53255	Grusella
53256	Minik Bonsa
53257	Minidall
53258	Renkli fener
53259	Yeþil fener
53260	Osvald Bey
53261	Cobblepot Bey
53262	Chesterfield Bey
53263	Griffy
53264	Nogaj
53265	Astrabell
53266	Helexna
53267	Chaotika
53268	Lycan Maddäus
53269	Lycaninho
53270	Küçük Catenaccio
53271	K. mavi prlk tavus kuþu
53272	Pembe parlak tavus kuþu
53273	Koyu mavi tavus kuþu
53274	Fýrat Fýndýk
53275	Cezmi Ceviz
53276	Bartu Badem
53277	De-Zooka
53278	Toplu deve
53279	Çöl gemiciði
53280	Havalý böcek+
53281	Havalý böcek
53282	Falcý ateþ kedisi
53283	Falcý buz kedisi
53284	Üç gözlü ateþ kedisi
53285	Cüce Burun+ (kýrmýzý)
53286	Cüce Burun+ (yeþil)
53287	Cüce Burun
53288	Kýrmýzý yavru Huashin
53289	Beyaz yavru Huashin
53290	Küçük ateþ elementeri
53291	Küçük buz elementeri
53292	Küçük þimþek elementeri
53293	Küçük rüzgar elementeri
53294	Küçük toprak elementeri
53295	Küçük karanlk elementeri
53296	Oyunbaz aþk elçisi
53297	Sakar aþk elçisi
53298	Küçük aþk elçisi
53299	Mini Yengeç Savaþçýsý
53300	Mini Yengeç
53301	Oynak mumya
53302	Titrek mumya
53303	Sarsak mumya
53304	Yeþil yýlbaþý aðacý
53305	Budaklý yýlbaþý aðacý
53306	Küçük yýlbaþý aðacý
53307	Gece mavisi Anubis
53308	Kankýrmýzý Anubis
53309	Küçük Anubis
53311	Güçlü katil buz balinasý
53312	Uysal katil buz balinasý
53313	Kar Leonidas (ganimet)
53314	Astrabell (ganimet)
53315	Ateþ Ankasý (ganimet)
53316	Soðukkanlý Huzur Bozucu
53317	Zehirli Huzur Bozucu
53318	Küçük Huzur Bozucu
53319	Kurtuluþ Ankasý
53320	Lapa
53321	Yapaðý
53322	Küçük Lapa
53323	Buz Gibi Ürkütücü Tabut
53324	Kan Kýrm. Ürkütücü Tabut
53325	Küçük ürkütücü tabut
53326	Çörek Dasher
53327	Çörek Rudolf
53328	Küçük Çörek Dasher
53329	Sevimli aþk ejderhasý
53330	Oyunbaz aþk ejderhasý
53331	Küçük aþk ejderhasý
53332	Minik Ateþ Kum. (yaðma)
53333	Minik Buz Kum. (yaðma)
53334	Minik Þimþek Ku. (yaðma)
53335	Minik Rüzgar Ku. (yaðma)
53336	Minik Toprak Ku. (yaðma)
53337	Minik Karanl. K. (yaðma)
53338	Minik Kumandan
53339	Beyaz Angora Kedisi
53340	Kahverengi Angora Kedisi
53341	Angora Kediciði
53342	Þampiyon Topu (ödül)
53343	Þampiyon Topu
53345	Whistle
53346	Wrench
53347	Mini Whistle
53348	Sadýk katil buz balinasý
53349	Küçük buz balinasý
53350	Cesur Tiki korkuluðu
53351	Þýmarýk Tiki korkuluðu
53352	Küçük Tiki korkuluðu
53353	Kar Krampus
53354	Kömür Krampus
53355	Küçük Krampus
53501	Ateþ Ankasý Kafesi
53502	Ren Geyiði Yavrusu Sand.
53503	Buz Ankasý Kafesi
53505	Yavru Azrail Sandýðý
53506	Yavru Azrail Sand(altýn)
53507	Bambi Sandýðý
53508	Knuud Sandýðý
53509	Bao Bao Sandýðý
53510	Leonidas Sandýðý
53511	Khan Sandýðý
53512	Porki Sandýðý
53513	Rufus Sandýðý
53514	Cellatçýk Sandýðý
53515	Cellatçýk Sandýðý(altýn)
53516	Kemik Sandýk
53517	Yeþim Kafesi
53518	Kar Leonidas Kafesi
53519	Arktik Khan Kafesi
53520	Kutup Porki Kafesi
53521	Ayaz Rufus Kafesi
53522	Sheldon Yuvasý
53523	Tavþan Kafesi
53526	Kutu Pepita
53527	Balkabaðý Kafasý Kafesi
53528	Süpürge Odasý
53529	Kar Tanesi Buzluðu
53530	Çancýk Buzluðu
53531	Cupido Sandýðý
53532	Öfkeli Kalp Sandýðý
53533	Hilal Sandýðý
53534	Hilal Sandýðý
53535	Yavru Huashin Sandýðý
53536	Bruce’un sandýðý (yaðma)
53537	Wayne’in sandýðý (yaðma)
53538	Beyaz Kuzucuk Sandýðý
53539	Mavi Koç Sandýðý
53540	Robin'in sandýðý (yaðma)
53541	Ayýcýk Kutusu Valentino+
53542	AyýcýkKutusuValentinia+
53543	Ayýcýk Kutusu Valentino
53544	Ayýcýk Kutusu Valentinia
53545	Ay Feneri Sandýðý (mavi)
53546	Ay Feneri Sandýðý (trnc)
53547	Bonsa'nýn sýðýnaðý (yðm)
53548	Bonsa'nýn sýðýnaðý
53549	Bayan Jiangshi Kafesi
53550	Bay Jiangshi Kafesi
53551	Genç Jiangshi Kafesi
53552	Krmz. Elf Maksi Sandýðý
53553	Yeþil Elf Maksi Sandýðý
53554	Krmz. Elf Mini Sandýðý
53555	Donni'nin Tavþan Kafesi
53556	Frank'ýn Tavþan Kafesi
53558	Hui'nin Kutucuðu
53559	Buh'un Kutucuðu
53560	Grusella'nýn Kutucuðu
53561	Osvald Bey kutusu
53562	Cobblepot Bey kutusu
53563	Chesterfield Bey kutusu
53564	Astrabell'in sihir ktsu.
53565	Helexna'nýn sihir kutusu
53566	Chaotica'nýn sihir ktsu.
53567	Lycan Maddäus kafesi
53568	Lycaninho kafesi
53569	Catenaccio kafesi
53570	Fýrat'ýn fýndýk kabuðu
53571	Cezmi'nin fýndýk kabuðu
53572	Bartu'nun fýndýk kabuðu
53573	Cüce Burun Kafesi+ (krm)
53574	Cüce Burun Kafesi+ (yþl)
53575	Cüce Burun Kafesi
53576	Tavus kuþu kfsi (r.mavi)
53577	Tavus kuþu kfsi (pembe)
